Order ID,Quantity Ordered,Price Each,Order Date,Order Time,Purchase Address ID,Product ID,Customer ID
189647,1,3.84,4/29/2019,1:34:00 PM,12861,8,17
189648,1,2.99,4/15/2019,10:59:00 AM,12862,10,131
189649,1,389.99,4/11/2019,5:24:00 PM,12863,7,218
189650,2,11.95,4/29/2019,11:40:00 AM,12864,1,132
189651,1,150.0,4/10/2019,11:05:00 PM,12865,9,324
307593,1,999.99,12/13/2019,2:25:00 AM,12865,16,435
189652,1,99.99,4/7/2019,11:24:00 AM,12866,2,364
189653,1,3.84,4/27/2019,8:03:00 PM,12867,8,140
189654,1,11.95,4/21/2019,6:57:00 PM,12868,1,325
279399,1,700.0,11/2/2019,6:06:00 PM,12868,11,401
189655,1,149.99,4/27/2019,11:30:00 AM,12869,13,460
189656,1,3.84,4/5/2019,7:56:00 PM,12870,8,462
189657,1,99.99,4/20/2019,1:02:00 PM,12871,2,385
282047,1,2.99,11/26/2019,12:34:00 PM,12871,10,499
189658,1,379.99,4/3/2019,4:12:00 PM,12872,19,498
189659,1,11.95,4/18/2019,4:30:00 PM,12873,1,91
189660,1,11.99,4/23/2019,2:00:00 PM,12874,4,23
245035,1,14.95,8/13/2019,6:24:00 PM,12874,6,23
189661,1,3.84,4/3/2019,11:05:00 AM,12875,8,381
189662,1,389.99,4/21/2019,4:17:00 PM,12876,7,265
189663,2,11.99,4/11/2019,12:31:00 PM,12877,4,353
189664,1,150.0,4/3/2019,8:26:00 AM,12878,9,351
189665,1,150.0,4/20/2019,11:37:00 PM,12879,9,309
189666,1,149.99,4/8/2019,8:52:00 PM,12880,13,445
189667,1,1700.0,4/6/2019,7:13:00 PM,12881,5,373
189668,1,11.95,4/1/2019,4:03:00 PM,12882,1,24
189669,1,600.0,4/30/2019,8:32:00 AM,12883,3,441
189669,1,99.99,4/30/2019,8:32:00 AM,12883,2,111
189670,1,149.99,4/17/2019,6:41:00 PM,12884,13,425
141431,1,11.95,1/4/2019,7:16:00 AM,12884,1,202
189671,1,3.84,4/25/2019,11:07:00 AM,12885,8,343
189672,1,11.99,4/30/2019,8:17:00 PM,12886,4,372
189673,1,109.99,4/18/2019,9:53:00 PM,12887,14,113
189674,2,3.84,4/1/2019,10:23:00 AM,12888,8,495
189675,1,300.0,4/20/2019,2:34:00 AM,12889,12,110
309291,1,1700.0,12/20/2019,1:06:00 AM,12889,5,384
189676,1,149.99,4/11/2019,3:41:00 PM,12890,13,249
159771,1,149.99,2/5/2019,11:30:00 PM,12890,13,199
189677,1,2.99,4/1/2019,2:06:00 PM,12891,10,169
189678,1,600.0,4/6/2019,8:44:00 PM,12892,3,222
189679,1,379.99,4/24/2019,4:49:00 PM,12893,19,82
189680,1,300.0,4/8/2019,3:03:00 PM,12894,12,117
297283,1,3.84,12/18/2019,10:26:00 AM,12894,8,319
149599,1,11.95,1/25/2019,9:00:00 AM,12894,1,322
189681,1,3.84,4/29/2019,7:26:00 PM,12895,8,124
189681,1,99.99,4/29/2019,7:26:00 PM,12895,2,388
189682,1,600.0,4/14/2019,12:57:00 PM,12896,3,226
189683,1,150.0,4/3/2019,9:08:00 PM,12897,9,26
189684,1,300.0,4/25/2019,12:30:00 PM,12898,12,271
189685,1,389.99,4/1/2019,1:28:00 PM,12899,7,22
305736,1,150.0,12/14/2019,12:46:00 PM,12899,9,197
308760,1,14.95,12/1/2019,3:09:00 PM,12899,6,189
158132,1,1700.0,2/3/2019,7:04:00 PM,12899,5,4
189687,1,700.0,4/23/2019,10:48:00 AM,12900,11,94
312333,1,14.95,12/4/2019,5:30:00 PM,12900,6,500
231420,1,700.0,7/12/2019,9:49:00 PM,12900,11,407
189689,1,149.99,4/16/2019,6:30:00 PM,12901,13,375
189690,1,3.84,4/11/2019,12:25:00 AM,12902,8,365
241140,1,99.99,8/19/2019,11:19:00 AM,12902,2,263
189691,1,3.84,4/30/2019,11:52:00 AM,12903,8,245
189692,1,11.95,4/7/2019,5:38:00 PM,12904,1,41
189693,1,99.99,4/30/2019,6:46:00 PM,12905,2,328
225588,1,150.0,7/24/2019,11:34:00 PM,12905,9,441
189694,1,3.84,4/20/2019,8:05:00 PM,12906,8,485
189696,1,379.99,4/20/2019,10:12:00 AM,12907,19,373
189697,1,1700.0,4/8/2019,6:23:00 PM,12908,5,235
189698,1,149.99,4/3/2019,4:52:00 PM,12909,13,213
296408,1,11.99,12/15/2019,7:58:00 PM,12909,4,283
189699,1,11.95,4/24/2019,10:03:00 PM,12910,1,147
189700,1,11.99,4/6/2019,8:11:00 AM,12911,4,16
189701,1,3.84,4/14/2019,5:01:00 PM,12912,8,198
189702,1,99.99,4/30/2019,5:21:00 PM,12913,2,199
189703,1,11.95,4/6/2019,1:54:00 PM,12914,1,40
189704,1,700.0,4/16/2019,6:12:00 PM,12915,11,340
189705,1,11.95,4/24/2019,9:13:00 PM,12916,1,477
189706,1,149.99,4/18/2019,4:36:00 PM,12917,13,36
189707,1,149.99,4/22/2019,11:08:00 AM,12918,13,112
189708,1,3.84,4/29/2019,11:36:00 PM,12919,8,96
189709,1,2.99,4/18/2019,7:44:00 PM,12920,10,234
189710,1,99.99,4/25/2019,2:39:00 PM,12921,2,259
189711,1,3.84,4/4/2019,3:50:00 PM,12922,8,57
189711,2,3.84,4/4/2019,3:50:00 PM,12922,8,65
189712,1,3.84,4/23/2019,8:01:00 PM,12923,8,200
175984,1,14.95,3/22/2019,9:53:00 PM,12923,6,326
189713,1,149.99,4/30/2019,11:40:00 AM,12924,13,32
221437,1,379.99,6/17/2019,8:30:00 PM,12924,19,138
189714,1,14.95,4/9/2019,6:47:00 PM,12925,6,493
189715,1,14.95,4/18/2019,11:22:00 PM,12926,6,58
319094,1,700.0,12/15/2019,12:10:00 PM,12926,11,182
189716,1,2.99,4/10/2019,2:51:00 PM,12927,10,260
192869,1,99.99,4/24/2019,11:52:00 AM,12927,2,450
141869,1,109.99,1/25/2019,11:13:00 AM,12927,14,418
189717,2,3.84,4/4/2019,7:13:00 AM,12928,8,489
189718,1,389.99,4/16/2019,8:08:00 PM,12929,7,362
189719,1,2.99,4/1/2019,9:07:00 PM,12930,10,359
231222,1,999.99,7/13/2019,3:18:00 PM,12930,16,125
189720,1,389.99,4/17/2019,7:09:00 PM,12931,7,80
189721,1,389.99,4/17/2019,8:32:00 AM,12932,7,147
189722,1,99.99,4/10/2019,5:07:00 PM,12933,2,222
189723,1,11.99,4/26/2019,8:57:00 PM,12934,4,338
189725,1,11.95,4/26/2019,11:48:00 AM,12935,1,196
158383,1,11.95,2/8/2019,10:16:00 PM,12935,1,500
189726,1,14.95,4/18/2019,4:35:00 PM,12936,6,140
189727,1,3.84,4/18/2019,1:10:00 PM,12937,8,238
189728,1,2.99,4/27/2019,12:07:00 AM,12938,10,146
162123,1,99.99,3/13/2019,6:02:00 PM,12938,2,360
189729,1,379.99,4/20/2019,3:02:00 PM,12939,19,383
318541,1,99.99,12/8/2019,9:19:00 PM,12939,2,463
189730,1,999.99,4/26/2019,12:10:00 PM,12940,16,57
175820,1,300.0,3/2/2019,5:28:00 PM,12940,12,277
189731,1,149.99,4/2/2019,9:05:00 PM,12941,13,23
189732,2,2.99,4/7/2019,8:24:00 PM,12942,10,466
156397,1,379.99,2/25/2019,7:29:00 PM,12942,19,48
189733,1,150.0,4/28/2019,8:56:00 PM,12943,9,214
189734,1,14.95,4/10/2019,10:23:00 AM,12944,6,164
189735,1,2.99,4/23/2019,10:39:00 AM,12945,10,237
189736,1,3.84,4/25/2019,6:29:00 PM,12946,8,295
189737,1,11.99,4/5/2019,12:25:00 PM,12947,4,34
189738,1,300.0,4/10/2019,2:44:00 PM,12948,12,266
189739,1,99.99,4/24/2019,8:52:00 PM,12949,2,251
189740,1,99.99,4/13/2019,11:40:00 AM,12950,2,426
189741,1,150.0,4/30/2019,10:21:00 AM,12951,9,309
189743,1,11.95,4/30/2019,11:31:00 AM,12952,1,330
189744,1,2.99,4/3/2019,1:21:00 PM,12953,10,72
189745,1,600.0,4/17/2019,7:29:00 PM,12954,3,285
189746,1,1700.0,4/6/2019,8:44:00 PM,12955,5,310
189747,1,11.95,4/8/2019,9:18:00 AM,12956,1,237
189748,1,99.99,4/3/2019,10:42:00 AM,12957,2,250
189749,1,379.99,4/3/2019,10:39:00 AM,12958,19,117
189750,1,3.84,4/27/2019,4:03:00 PM,12959,8,59
189751,1,149.99,4/25/2019,12:30:00 PM,12960,13,135
189752,1,379.99,4/9/2019,5:25:00 PM,12961,19,314
189753,1,300.0,4/8/2019,11:47:00 PM,12962,12,357
307385,1,11.99,12/17/2019,11:24:00 AM,12962,4,110
189754,1,11.99,4/11/2019,6:49:00 PM,12963,4,407
189755,1,109.99,4/12/2019,1:29:00 PM,12964,14,307
189756,1,11.95,4/12/2019,2:19:00 PM,12965,1,44
189757,1,389.99,4/12/2019,1:52:00 PM,12966,7,105
238818,1,3.84,8/20/2019,8:48:00 PM,12966,8,369
189758,2,14.95,4/3/2019,9:01:00 AM,12967,6,155
220891,1,14.95,6/22/2019,2:31:00 AM,12967,6,218
189759,1,150.0,4/30/2019,1:44:00 PM,12968,9,239
189760,1,2.99,4/13/2019,10:38:00 AM,12969,10,203
189761,1,14.95,4/18/2019,8:56:00 AM,12970,6,447
302934,1,379.99,12/19/2019,12:48:00 PM,12970,19,370
189762,2,2.99,4/6/2019,6:47:00 PM,12971,10,154
189763,3,2.99,4/17/2019,3:43:00 PM,12972,10,317
211919,1,11.95,6/29/2019,1:29:00 PM,12972,1,430
189764,1,14.95,4/18/2019,10:22:00 AM,12973,6,272
189765,1,14.95,4/26/2019,8:35:00 PM,12974,6,294
189766,1,150.0,4/16/2019,6:43:00 PM,12975,9,49
189767,1,14.95,4/3/2019,12:35:00 PM,12976,6,339
195433,1,2.99,5/26/2019,1:02:00 PM,12976,10,403
189768,1,149.99,4/9/2019,8:52:00 PM,12977,13,116
189769,1,2.99,4/18/2019,7:44:00 PM,12978,10,140
189770,1,1700.0,4/23/2019,1:56:00 PM,12979,5,379
189771,1,150.0,4/17/2019,9:35:00 AM,12980,9,91
189772,1,150.0,4/14/2019,8:17:00 PM,12981,9,83
193124,1,389.99,4/2/2019,6:50:00 PM,12981,7,104
164075,1,3.84,3/17/2019,12:12:00 PM,12981,8,272
189773,1,99.99,4/24/2019,12:22:00 AM,12982,2,9
189774,1,1700.0,4/28/2019,9:26:00 AM,12983,5,299
189775,1,11.95,4/28/2019,5:04:00 PM,12984,1,179
189776,1,11.99,4/1/2019,11:04:00 AM,12985,4,270
316658,1,99.99,12/8/2019,10:09:00 PM,12985,2,411
220728,2,11.99,6/20/2019,10:47:00 AM,12985,4,139
189777,1,11.99,4/28/2019,9:21:00 AM,12986,4,373
165913,1,11.95,3/24/2019,8:28:00 PM,12986,1,407
189778,1,150.0,4/4/2019,8:31:00 PM,12987,9,479
189779,1,14.95,4/28/2019,12:17:00 PM,12988,6,492
189780,1,11.99,4/19/2019,6:45:00 PM,12989,4,15
189781,4,2.99,4/6/2019,7:11:00 PM,12990,10,115
189782,1,99.99,4/18/2019,5:47:00 PM,12991,2,7
194342,1,389.99,5/23/2019,5:01:00 PM,12991,7,430
189783,1,150.0,4/3/2019,9:12:00 AM,12992,9,322
189784,1,3.84,4/8/2019,11:21:00 PM,12993,8,199
154045,1,389.99,2/15/2019,9:37:00 AM,12993,7,36
189785,1,150.0,4/3/2019,12:30:00 PM,12994,9,344
189786,1,379.99,4/29/2019,6:17:00 PM,12995,19,344
191977,1,999.99,4/24/2019,8:03:00 PM,12995,16,433
189787,1,11.99,4/16/2019,10:33:00 AM,12996,4,416
189788,1,149.99,4/17/2019,3:50:00 PM,12997,13,199
189789,1,109.99,4/15/2019,10:56:00 PM,12998,14,311
234321,1,11.99,7/9/2019,3:03:00 PM,12998,4,297
189790,1,379.99,4/11/2019,11:02:00 AM,12999,19,47
189790,1,600.0,4/11/2019,11:02:00 AM,12999,3,470
191571,1,3.84,4/4/2019,7:52:00 AM,12999,8,206
225079,1,11.99,7/5/2019,9:28:00 PM,12999,4,281
189792,1,11.95,4/13/2019,9:18:00 PM,13000,1,326
189793,1,11.99,4/1/2019,11:20:00 AM,13001,4,216
168333,1,150.0,3/28/2019,5:54:00 PM,13001,9,80
168333,1,2.99,3/28/2019,5:54:00 PM,13001,10,32
189794,1,14.95,4/25/2019,12:27:00 AM,13002,6,186
189795,1,11.99,4/23/2019,5:05:00 AM,13003,4,464
245032,1,11.99,8/1/2019,5:51:00 PM,13003,4,383
226298,1,1700.0,7/9/2019,2:57:00 PM,13003,5,345
189796,1,14.95,4/15/2019,11:21:00 AM,13004,6,490
175922,1,1700.0,3/12/2019,8:54:00 AM,13004,5,183
189797,4,2.99,4/6/2019,2:09:00 PM,13005,10,21
242150,1,149.99,8/2/2019,7:12:00 PM,13005,13,136
189798,1,14.95,4/25/2019,9:19:00 AM,13006,6,350
306485,1,14.95,12/1/2019,9:57:00 PM,13006,6,248
306485,1,14.95,12/1/2019,9:57:00 PM,13006,6,104
189799,2,2.99,4/12/2019,8:31:00 PM,13007,10,20
240547,1,999.99,8/27/2019,8:56:00 PM,13007,16,134
189800,1,150.0,4/28/2019,1:59:00 PM,13008,9,441
189801,1,300.0,4/26/2019,6:03:00 PM,13009,12,234
189802,1,2.99,4/22/2019,5:29:00 PM,13010,10,7
189803,1,14.95,4/11/2019,6:05:00 PM,13011,6,90
201356,1,379.99,5/13/2019,4:55:00 PM,13011,19,182
189804,1,14.95,4/12/2019,9:26:00 AM,13012,6,53
189805,1,1700.0,5/1/2019,1:31:00 AM,13013,5,62
189806,1,1700.0,5/1/2019,12:52:00 AM,13014,5,48
189807,1,2.99,4/3/2019,4:42:00 PM,13015,10,215
161069,1,11.99,2/9/2019,7:12:00 PM,13015,4,225
234994,1,11.99,7/20/2019,1:53:00 PM,13015,4,340
189808,1,109.99,4/11/2019,9:41:00 PM,13016,14,215
189809,1,700.0,4/19/2019,7:56:00 PM,13017,11,43
189809,1,150.0,4/19/2019,7:56:00 PM,13017,9,89
189810,1,3.84,4/7/2019,1:06:00 PM,13018,8,161
189811,1,2.99,4/28/2019,9:11:00 PM,13019,10,61
189812,1,11.99,4/1/2019,6:55:00 PM,13020,4,20
189813,1,14.95,4/1/2019,6:02:00 AM,13021,6,409
189814,1,700.0,4/3/2019,9:14:00 AM,13022,11,418
189815,1,99.99,4/13/2019,3:55:00 PM,13023,2,125
221926,1,99.99,6/2/2019,4:14:00 PM,13023,2,248
278827,1,150.0,11/1/2019,1:06:00 PM,13023,9,239
189816,1,1700.0,4/26/2019,2:54:00 PM,13024,5,451
189816,1,2.99,4/26/2019,2:54:00 PM,13024,10,119
189817,1,999.99,4/10/2019,5:06:00 PM,13025,16,47
189818,1,150.0,4/29/2019,5:54:00 PM,13026,9,123
218307,1,1700.0,6/27/2019,7:19:00 AM,13026,5,431
189819,1,150.0,4/5/2019,8:52:00 AM,13027,9,113
240433,1,300.0,8/6/2019,11:06:00 AM,13027,12,374
189820,1,3.84,4/2/2019,7:36:00 PM,13028,8,64
222914,5,2.99,7/31/2019,2:13:00 AM,13028,10,460
189821,1,999.99,4/7/2019,2:32:00 PM,13029,16,164
189822,1,11.95,4/22/2019,8:13:00 PM,13030,1,327
189823,1,389.99,4/18/2019,7:35:00 PM,13031,7,2
170916,1,11.95,3/13/2019,10:20:00 AM,13031,1,382
279357,1,11.95,11/2/2019,10:04:00 PM,13031,1,353
189824,1,600.0,4/29/2019,7:08:00 AM,13032,3,59
189825,1,99.99,4/18/2019,8:42:00 PM,13033,2,288
189826,1,700.0,4/16/2019,9:16:00 AM,13034,11,135
198442,1,149.99,5/21/2019,11:08:00 AM,13034,13,217
189827,1,150.0,4/22/2019,9:19:00 PM,13035,9,237
236796,1,11.99,8/15/2019,4:14:00 PM,13035,4,106
189828,1,389.99,4/24/2019,1:15:00 PM,13036,7,124
189829,1,2.99,4/14/2019,3:24:00 PM,13037,10,466
189830,1,11.95,4/7/2019,11:32:00 PM,13038,1,391
189831,1,109.99,4/15/2019,8:22:00 PM,13039,14,293
189832,1,150.0,4/10/2019,7:21:00 PM,13040,9,414
189833,1,300.0,4/24/2019,6:47:00 PM,13041,12,412
189834,1,150.0,4/6/2019,6:47:00 PM,13042,9,477
189834,1,2.99,4/6/2019,6:47:00 PM,13042,10,302
189835,1,3.84,4/14/2019,1:35:00 PM,13043,8,108
214762,1,11.99,6/3/2019,2:06:00 PM,13043,4,304
189836,1,99.99,4/21/2019,7:28:00 AM,13044,2,467
189837,1,400.0,4/27/2019,8:18:00 PM,13045,17,464
189837,1,11.95,4/27/2019,8:18:00 PM,13045,1,425
189838,2,3.84,4/26/2019,4:53:00 PM,13046,8,256
197364,1,11.95,5/24/2019,1:57:00 PM,13046,1,494
189839,2,2.99,4/7/2019,9:09:00 PM,13047,10,28
189840,1,1700.0,4/4/2019,3:19:00 PM,13048,5,440
189841,3,2.99,4/11/2019,12:16:00 PM,13049,10,174
189842,1,700.0,4/16/2019,1:56:00 PM,13050,11,405
189842,1,14.95,4/16/2019,1:56:00 PM,13050,6,392
189843,1,11.95,4/25/2019,9:47:00 AM,13051,1,180
189844,1,11.99,4/13/2019,2:49:00 PM,13052,4,74
189845,1,600.0,4/28/2019,4:46:00 PM,13053,3,426
189845,1,11.95,4/28/2019,4:46:00 PM,13053,1,344
189846,1,11.99,4/14/2019,4:21:00 AM,13054,4,304
296411,2,14.95,12/13/2019,9:05:00 PM,13054,6,302
189847,1,11.95,4/15/2019,7:21:00 PM,13055,1,15
141973,1,2.99,1/23/2019,7:37:00 AM,13055,10,348
189848,1,3.84,4/28/2019,5:27:00 AM,13056,8,93
165975,1,14.95,3/26/2019,4:10:00 PM,13056,6,5
189849,1,2.99,4/9/2019,5:18:00 PM,13057,10,411
279482,1,99.99,11/8/2019,5:41:00 PM,13057,2,389
189850,1,1700.0,4/27/2019,12:42:00 PM,13058,5,244
189851,1,2.99,4/3/2019,8:51:00 PM,13059,10,27
302311,1,109.99,12/10/2019,10:00:00 AM,13059,14,102
189852,1,3.84,4/12/2019,6:10:00 PM,13060,8,378
189853,1,1700.0,4/15/2019,3:16:00 AM,13061,5,414
245609,1,149.99,8/7/2019,10:14:00 PM,13061,13,243
207599,1,149.99,5/31/2019,11:10:00 PM,13061,13,260
189854,1,11.95,5/1/2019,2:09:00 AM,13062,1,185
189855,1,11.95,4/11/2019,12:57:00 PM,13063,1,301
226617,1,11.95,7/31/2019,7:09:00 PM,13063,1,108
189856,1,400.0,4/5/2019,1:37:00 PM,13064,17,44
200006,1,3.84,5/10/2019,11:23:00 PM,13064,8,214
189857,1,109.99,4/15/2019,8:58:00 PM,13065,14,455
319034,1,999.99,12/24/2019,1:40:00 PM,13065,16,280
189858,1,2.99,4/24/2019,8:53:00 AM,13066,10,315
189859,1,150.0,4/21/2019,9:11:00 AM,13067,9,250
189860,1,3.84,4/6/2019,7:42:00 AM,13068,8,492
189862,1,389.99,4/19/2019,6:27:00 PM,13069,7,451
189863,1,999.99,4/27/2019,2:42:00 PM,13070,16,467
231895,1,1700.0,7/24/2019,5:13:00 PM,13070,5,449
189864,1,3.84,4/16/2019,10:04:00 AM,13071,8,193
189865,1,109.99,4/19/2019,8:53:00 PM,13072,14,216
189866,1,3.84,4/18/2019,1:13:00 PM,13073,8,90
189868,1,11.95,4/26/2019,5:44:00 PM,13074,1,74
189869,1,999.99,4/9/2019,12:31:00 PM,13075,16,34
211035,1,379.99,6/23/2019,2:03:00 PM,13075,19,432
189870,1,14.95,4/5/2019,8:37:00 AM,13076,6,333
189871,1,700.0,4/24/2019,10:25:00 PM,13077,11,229
189871,1,11.99,4/24/2019,10:25:00 PM,13077,4,34
308636,1,2.99,12/14/2019,5:19:00 PM,13077,10,38
189872,1,99.99,4/28/2019,2:34:00 PM,13078,2,140
189873,1,1700.0,4/6/2019,11:04:00 AM,13079,5,82
189874,1,14.95,4/24/2019,9:58:00 AM,13080,6,1
296315,1,11.95,12/28/2019,9:10:00 PM,13080,1,53
230672,1,149.99,7/9/2019,3:30:00 AM,13080,13,94
189875,1,11.95,4/13/2019,11:23:00 AM,13081,1,375
189876,1,3.84,4/29/2019,10:04:00 PM,13082,8,266
189877,1,1700.0,4/28/2019,6:17:00 PM,13083,5,234
189878,1,14.95,4/23/2019,11:33:00 AM,13084,6,479
189879,1,2.99,4/9/2019,4:44:00 AM,13085,10,95
189880,1,389.99,4/6/2019,11:31:00 AM,13086,7,43
189881,1,3.84,4/12/2019,1:12:00 AM,13087,8,44
189882,2,11.99,4/15/2019,4:11:00 PM,13088,4,101
189883,1,11.99,4/24/2019,3:41:00 PM,13089,4,312
189884,2,3.84,4/10/2019,9:02:00 PM,13090,8,436
278866,1,11.95,11/12/2019,11:44:00 PM,13090,1,398
189885,1,400.0,4/7/2019,5:44:00 PM,13091,17,220
189886,1,379.99,4/27/2019,8:02:00 PM,13092,19,73
189887,2,11.99,4/1/2019,10:43:00 AM,13093,4,262
189888,1,99.99,4/5/2019,6:47:00 PM,13094,2,103
146918,1,11.95,1/15/2019,3:51:00 PM,13094,1,99
189889,2,3.84,4/18/2019,12:18:00 PM,13095,8,231
189890,1,150.0,4/26/2019,4:52:00 PM,13096,9,493
305481,1,400.0,12/31/2019,10:05:00 AM,13096,17,159
189892,1,3.84,4/9/2019,11:39:00 AM,13097,8,276
227377,2,3.84,7/29/2019,1:34:00 PM,13097,8,133
189893,1,14.95,4/27/2019,11:54:00 PM,13098,6,475
189894,1,14.95,4/24/2019,11:03:00 AM,13099,6,99
246827,1,11.99,8/19/2019,1:18:00 PM,13099,4,324
189895,1,3.84,4/12/2019,1:09:00 PM,13100,8,229
189896,1,14.95,4/2/2019,9:35:00 PM,13101,6,51
189897,1,14.95,4/7/2019,6:40:00 PM,13102,6,27
173353,1,14.95,3/17/2019,8:05:00 PM,13102,6,341
189898,1,2.99,4/25/2019,9:51:00 AM,13103,10,268
189899,1,11.95,4/10/2019,5:59:00 PM,13104,1,180
189900,1,379.99,4/19/2019,12:57:00 PM,13105,19,378
189902,1,300.0,4/21/2019,4:10:00 AM,13106,12,264
189903,1,99.99,4/29/2019,1:34:00 PM,13107,2,349
152455,2,2.99,2/28/2019,4:32:00 PM,13107,10,431
189904,1,3.84,4/18/2019,7:43:00 PM,13108,8,397
189905,1,149.99,4/30/2019,10:08:00 PM,13109,13,382
189906,2,11.99,4/9/2019,11:26:00 AM,13110,4,297
161427,1,14.95,2/23/2019,7:53:00 PM,13110,6,429
189907,1,14.95,4/28/2019,10:56:00 AM,13111,6,319
147544,1,11.99,1/24/2019,7:51:00 PM,13111,4,231
189908,1,14.95,4/5/2019,6:54:00 AM,13112,6,183
189909,1,11.95,4/8/2019,6:10:00 PM,13113,1,298
189911,1,2.99,4/25/2019,2:06:00 PM,13114,10,181
189912,1,149.99,4/4/2019,12:40:00 PM,13115,13,83
189914,2,11.95,4/13/2019,7:27:00 PM,13116,1,495
189915,1,11.95,4/29/2019,11:43:00 AM,13117,1,129
189916,2,2.99,4/23/2019,5:00:00 AM,13118,10,480
219847,1,1700.0,6/11/2019,7:09:00 PM,13118,5,8
189917,1,11.99,4/20/2019,9:36:00 PM,13119,4,224
154155,1,11.95,2/27/2019,12:14:00 PM,13119,1,142
189918,1,379.99,4/12/2019,2:05:00 PM,13120,19,473
189919,1,14.95,4/28/2019,1:49:00 PM,13121,6,404
189920,1,2.99,4/18/2019,6:07:00 PM,13122,10,155
189921,1,14.95,4/19/2019,5:52:00 PM,13123,6,313
189922,1,150.0,4/23/2019,10:27:00 PM,13124,9,452
189923,1,99.99,4/8/2019,11:48:00 AM,13125,2,192
189924,1,2.99,4/2/2019,12:57:00 PM,13126,10,159
189925,1,14.95,4/28/2019,3:29:00 PM,13127,6,489
160461,1,11.99,2/3/2019,10:54:00 AM,13127,4,340
189926,1,600.0,4/10/2019,2:15:00 PM,13128,18,162
189927,1,150.0,4/24/2019,3:01:00 PM,13129,9,298
189928,1,3.84,4/18/2019,9:01:00 PM,13130,8,288
302579,2,3.84,12/18/2019,6:52:00 AM,13130,8,447
221455,1,109.99,6/9/2019,11:24:00 AM,13130,14,314
189929,1,99.99,4/9/2019,10:38:00 AM,13131,2,486
189930,1,99.99,4/29/2019,7:02:00 AM,13132,2,379
299189,1,99.99,12/5/2019,11:11:00 AM,13132,2,433
204262,1,14.95,5/18/2019,12:11:00 PM,13132,6,434
189931,1,379.99,4/3/2019,3:10:00 PM,13133,19,381
189932,1,14.95,4/27/2019,2:06:00 PM,13134,6,412
189933,1,99.99,4/3/2019,4:07:00 PM,13135,2,155
295896,1,300.0,12/24/2019,6:21:00 PM,13135,12,114
189934,1,11.95,4/17/2019,2:26:00 PM,13136,1,495
189935,1,11.99,4/10/2019,11:42:00 PM,13137,4,471
161527,1,11.95,2/13/2019,8:15:00 PM,13137,1,134
189936,1,3.84,4/8/2019,2:31:00 PM,13138,8,99
189937,1,99.99,4/15/2019,7:00:00 PM,13139,2,306
189938,1,11.99,4/28/2019,7:01:00 PM,13140,4,469
246888,1,999.99,8/28/2019,6:30:00 AM,13140,16,52
141351,2,11.95,1/24/2019,5:02:00 PM,13140,1,25
189939,2,2.99,4/14/2019,7:04:00 PM,13141,10,67
189940,1,14.95,4/18/2019,2:50:00 PM,13142,6,54
227071,1,14.95,7/7/2019,2:42:00 PM,13142,6,303
189941,1,150.0,4/28/2019,8:29:00 PM,13143,9,68
189942,1,600.0,4/1/2019,10:07:00 PM,13144,3,380
189942,1,11.95,4/1/2019,10:07:00 PM,13144,1,356
221749,1,14.95,6/5/2019,4:55:00 PM,13144,6,487
189943,2,2.99,4/4/2019,8:05:00 PM,13145,10,445
171215,1,149.99,3/22/2019,6:36:00 PM,13145,13,408
189944,1,2.99,4/14/2019,5:59:00 PM,13146,10,148
189945,1,700.0,4/23/2019,12:06:00 PM,13147,11,203
189946,2,3.84,4/8/2019,12:40:00 AM,13148,8,480
210137,1,3.84,6/18/2019,8:05:00 PM,13148,8,36
175904,1,150.0,3/8/2019,6:40:00 AM,13148,9,299
189947,1,379.99,4/29/2019,10:45:00 AM,13149,19,176
189948,1,11.95,4/21/2019,1:05:00 AM,13150,1,132
189950,2,11.95,4/28/2019,3:52:00 PM,13151,1,192
189951,1,1700.0,4/30/2019,7:26:00 PM,13152,5,303
189952,1,2.99,4/8/2019,8:45:00 AM,13153,10,377
189953,1,11.99,4/18/2019,9:28:00 AM,13154,4,480
189954,1,11.95,4/15/2019,9:03:00 AM,13155,1,494
189955,1,400.0,4/1/2019,3:55:00 PM,13156,17,308
156440,1,400.0,2/2/2019,2:04:00 PM,13156,17,476
156440,1,11.95,2/2/2019,2:04:00 PM,13156,1,144
189956,1,150.0,4/23/2019,10:07:00 AM,13157,9,37
313927,1,14.95,12/10/2019,2:18:00 PM,13157,6,263
189957,1,400.0,4/20/2019,6:53:00 PM,13158,17,328
189957,1,11.99,4/20/2019,6:53:00 PM,13158,4,67
189958,1,999.99,4/13/2019,7:13:00 PM,13159,16,188
189959,1,600.0,4/10/2019,11:57:00 AM,13160,3,86
189960,1,2.99,4/10/2019,8:56:00 PM,13161,10,473
169608,1,14.95,3/13/2019,6:29:00 PM,13161,6,156
189961,1,389.99,4/16/2019,12:15:00 PM,13162,7,252
189962,1,11.95,4/25/2019,2:49:00 PM,13163,1,347
189963,1,600.0,4/11/2019,7:05:00 PM,13164,3,300
189963,1,11.99,4/11/2019,7:05:00 PM,13164,4,72
189964,1,11.99,4/22/2019,5:49:00 PM,13165,4,331
189965,1,14.95,4/29/2019,9:18:00 PM,13166,6,81
145809,1,11.95,1/8/2019,5:46:00 PM,13166,1,96
189966,1,2.99,4/21/2019,8:39:00 PM,13167,10,450
189967,1,99.99,4/9/2019,1:51:00 PM,13168,2,39
